Order_ID,Customer_ID,Customer_Age,Customer_Type,Restaurant_Name,Restaurant_Rating,Cuisine,Order_Value,Discount_Applied,Payment_Method,Distance,Traffic_Level,Weather,Delivery_Time,Late_Delivery,Partner_Experience_Years,Vehicle_Type,Order_Time,Day_of_Week,Is_Weekend,Festival_Season,Delivery_Status
782,3232,57,New,Spicy Hub,4.7,Italian,1037.11,14.39,Card,10.62,High,Rainy,99.02,1,1.9,Cycle,2025-02-11 22:07:00,Tuesday,0,1,Late
783,1526,41,New,Urban Kitchen,3.0,Fast Food,579.64,13.18,UPI,10.71,High,Stormy,138.9,1,3.9,Bike,2025-02-05 00:06:00,Wednesday,0,1,Late
784,4544,55,Premium,Urban Kitchen,3.6,Italian,618.64,29.08,Card,10.7,High,Clear,85.84,1,4.9,Bike,2025-02-25 17:26:00,Tuesday,0,1,Late
785,1048,38,Premium,Food Palace,4.2,Fast Food,1110.85,6.25,UPI,11.53,Medium,Stormy,85.95,1,3.1,Scooter,2025-03-11 14:20:00,Tuesday,0,0,Late
786,1331,60,New,Spicy Hub,3.7,Indian,758.28,35.56,Card,8.97,Low,Rainy,61.75,1,3.3,Cycle,2025-02-01 06:45:00,Saturday,1,0,Late
787,3422,32,New,Food Palace,3.5,Desserts,666.6,12.41,Card,3.54,Medium,Rainy,26.42,0,2.8,Cycle,2025-03-20 00:22:00,Thursday,0,0,On-Time
788,2241,24,Regular,Food Palace,3.9,Italian,289.95,37.11,Cash,13.15,Low,Stormy,89.99,1,3.7,Bike,2025-01-11 00:44:00,Saturday,1,0,Late
789,3538,33,Premium,Urban Kitchen,4.6,Indian,956.15,4.56,Cash,10.01,Medium,Stormy,88.08,1,4.3,Cycle,2025-03-11 04:41:00,Tuesday,0,0,Late
790,4418,43,New,Urban Kitchen,3.9,Fast Food,705.14,1.38,Card,9.95,Low,Clear,52.67,1,0.9,Scooter,2025-02-08 02:08:00,Saturday,1,0,Late
791,2409,58,Regular,Spicy Hub,4.1,Indian,290.09,27.67,Cash,12.13,Low,Clear,44.65,0,1.2,Scooter,2025-01-30 18:23:00,Thursday,0,0,On-Time
792,1079,25,Regular,Food Palace,4.8,Chinese,704.6,18.69,UPI,2.49,Medium,Clear,23.29,0,3.4,Scooter,2025-01-09 15:11:00,Thursday,0,0,On-Time
793,3970,22,Regular,Urban Kitchen,4.3,Fast Food,229.04,4.5,Card,1.69,Low,Stormy,18.68,0,1.7,Scooter,2025-03-20 17:39:00,Thursday,0,1,On-Time
794,4019,26,New,Spicy Hub,3.8,Chinese,1140.13,24.42,Card,12.69,High,Stormy,126.54,1,3.7,Scooter,2025-03-29 22:07:00,Saturday,1,0,Late
795,4441,29,Regular,Urban Kitchen,3.6,Fast Food,821.06,13.64,Cash,14.97,High,Stormy,137.49,1,1.7,Cycle,2025-01-31 22:17:00,Friday,0,0,Late
796,3882,18,Premium,Food Palace,3.0,Desserts,881.52,29.01,Card,12.71,High,Rainy,128.04,1,4.9,Bike,2025-01-08 21:46:00,Wednesday,0,0,Late
797,3319,51,New,Urban Kitchen,4.6,Fast Food,828.63,25.89,UPI,2.8,Low,Rainy,31.25,0,3.4,Scooter,2025-02-08 12:45:00,Saturday,1,0,On-Time
798,2693,23,New,Urban Kitchen,3.9,Italian,191.95,14.49,Card,12.57,Low,Clear,54.53,1,3.7,Scooter,2025-03-11 22:08:00,Tuesday,0,0,Late
799,1275,21,Regular,Spicy Hub,3.9,Chinese,642.48,37.14,Cash,9.98,Medium,Stormy,135.73,1,1.9,Bike,2025-02-09 12:25:00,Sunday,1,1,Late
800,1509,36,Regular,Spicy Hub,4.9,Italian,528.06,19.11,UPI,5.97,High,Rainy,68.99,1,3.6,Bike,2025-03-08 16:54:00,Saturday,1,0,Late
801,4638,41,New,Food Palace,3.5,Desserts,481.45,5.01,Card,10.18,High,Stormy,132.35,1,0.7,Bike,2025-02-02 17:53:00,Sunday,1,0,Late
802,1197,59,New,Spicy Hub,4.8,Fast Food,621.49,18.37,Card,2.08,Medium,Rainy,24.3,0,3.5,Cycle,2025-03-23 13:46:00,Sunday,1,0,On-Time
803,4821,30,Premium,Spicy Hub,3.8,Desserts,1030.78,35.08,UPI,4.4,Medium,Stormy,39.83,0,3.0,Scooter,2025-02-01 15:56:00,Saturday,1,0,On-Time
804,4326,42,Premium,Urban Kitchen,4.8,Indian,1011.53,30.4,Cash,1.68,Medium,Stormy,19.21,0,4.3,Scooter,2025-03-26 12:43:00,Wednesday,0,0,On-Time
805,2930,60,Premium,Urban Kitchen,4.1,Desserts,245.92,30.27,Cash,9.15,Medium,Rainy,54.12,1,1.3,Cycle,2025-03-20 20:31:00,Thursday,0,0,Late
806,1454,52,New,Urban Kitchen,3.1,Fast Food,767.19,33.61,UPI,1.24,Medium,Stormy,18.97,0,0.7,Cycle,2025-01-13 21:52:00,Monday,0,0,On-Time
807,3765,45,Regular,Urban Kitchen,3.7,Italian,517.1,23.85,UPI,4.84,Medium,Stormy,66.29,1,0.6,Cycle,2025-01-08 04:28:00,Wednesday,0,1,Late
808,4755,39,New,Spicy Hub,4.2,Italian,928.77,27.01,Card,3.88,Low,Clear,18.27,0,2.1,Bike,2025-02-10 17:22:00,Monday,0,0,On-Time
809,3768,22,Premium,Spicy Hub,4.4,Indian,1051.53,38.51,Cash,9.8,Medium,Rainy,67.98,1,1.3,Scooter,2025-01-04 18:36:00,Saturday,1,0,Late
810,2257,19,New,Urban Kitchen,4.2,Italian,799.2,31.26,Cash,10.85,High,Stormy,89.79,1,4.3,Bike,2025-03-20 11:26:00,Thursday,0,0,Late
811,2232,33,Regular,Food Palace,4.7,Italian,450.44,25.62,Card,5.4,High,Rainy,40.19,0,4.8,Cycle,2025-02-19 22:42:00,Wednesday,0,0,On-Time
812,4940,51,New,Food Palace,3.3,Indian,897.83,7.04,UPI,4.3,Medium,Rainy,44.94,0,2.7,Cycle,2025-02-16 06:44:00,Sunday,1,0,On-Time
813,1458,42,Regular,Urban Kitchen,3.3,Chinese,946.93,20.02,UPI,13.76,Medium,Clear,77.03,1,1.2,Bike,2025-02-25 06:38:00,Tuesday,0,0,Late
814,1468,43,Premium,Spicy Hub,3.3,Italian,867.6,23.75,Cash,11.57,Low,Rainy,65.63,1,1.9,Scooter,2025-03-17 23:09:00,Monday,0,0,Late
815,4476,27,Regular,Urban Kitchen,5.0,Chinese,456.86,11.79,UPI,5.96,High,Clear,40.91,0,3.0,Cycle,2025-03-10 19:40:00,Monday,0,0,On-Time
816,1532,29,Regular,Urban Kitchen,3.5,Indian,1090.61,4.14,UPI,10.19,Low,Clear,43.85,0,4.6,Bike,2025-03-18 13:55:00,Tuesday,0,0,On-Time
817,3412,27,Regular,Urban Kitchen,3.9,Fast Food,1143.0,27.07,Cash,5.22,High,Rainy,42.19,0,1.3,Scooter,2025-03-10 22:49:00,Monday,0,0,On-Time
818,2065,46,Premium,Food Palace,3.3,Fast Food,259.89,16.92,Cash,12.14,High,Rainy,85.41,1,1.1,Bike,2025-02-03 22:11:00,Monday,0,0,Late
819,4482,46,New,Food Palace,3.4,Desserts,252.49,6.67,Cash,13.93,Low,Rainy,75.43,1,4.2,Bike,2025-01-16 17:39:00,Thursday,0,0,Late
820,3603,26,Regular,Urban Kitchen,4.1,Chinese,860.98,27.31,Card,9.8,High,Clear,61.57,1,1.7,Scooter,2025-01-18 09:16:00,Saturday,1,0,Late
821,3470,31,Regular,Food Palace,4.8,Desserts,747.97,33.3,Card,14.88,High,Clear,125.78,1,1.2,Cycle,2025-03-30 11:18:00,Sunday,1,0,Cancelled
822,2929,54,Regular,Food Palace,5.0,Fast Food,1184.88,27.47,Card,4.41,Medium,Rainy,31.01,0,4.1,Cycle,2025-02-24 20:07:00,Monday,0,0,On-Time
823,2977,51,New,Urban Kitchen,4.8,Chinese,551.98,25.23,Cash,7.02,Medium,Clear,39.31,0,2.5,Cycle,2025-01-08 04:46:00,Wednesday,0,0,On-Time
824,4072,54,Regular,Urban Kitchen,4.9,Desserts,1137.79,6.99,Card,13.25,High,Stormy,116.82,1,3.8,Cycle,2025-01-06 01:40:00,Monday,0,0,Late
825,2675,32,Regular,Spicy Hub,3.5,Italian,1107.82,25.33,Card,11.09,Low,Stormy,83.9,1,1.7,Scooter,2025-03-14 06:27:00,Friday,0,0,Late
826,2606,42,Regular,Urban Kitchen,3.8,Chinese,808.09,5.84,UPI,12.52,Medium,Rainy,148.27,1,1.6,Scooter,2025-03-29 00:36:00,Saturday,1,1,Late
827,4219,44,Regular,Urban Kitchen,4.2,Indian,262.82,0.68,Cash,13.73,Medium,Stormy,215.46,1,1.7,Scooter,2025-03-23 21:06:00,Sunday,1,1,Late
828,2498,51,Premium,Food Palace,3.4,Chinese,428.43,26.51,Cash,14.52,Medium,Clear,78.77,1,4.6,Scooter,2025-01-06 04:18:00,Monday,0,0,Late
829,2274,19,New,Urban Kitchen,3.3,Chinese,1176.31,38.57,Card,3.29,High,Stormy,31.63,0,1.8,Bike,2025-01-07 04:23:00,Tuesday,0,0,On-Time
830,3480,19,Regular,Food Palace,4.6,Desserts,547.23,3.54,Card,5.79,Medium,Rainy,53.25,1,4.9,Scooter,2025-03-29 07:35:00,Saturday,1,0,Late
831,3317,23,New,Food Palace,3.3,Desserts,1185.49,32.83,Cash,4.94,Low,Stormy,30.21,0,0.8,Bike,2025-03-19 09:53:00,Wednesday,0,0,On-Time
832,4357,19,New,Spicy Hub,4.2,Indian,1125.2,19.87,Card,12.8,Low,Rainy,96.86,1,2.5,Bike,2025-02-23 22:04:00,Sunday,1,0,Late
833,2120,30,Premium,Spicy Hub,3.3,Fast Food,529.28,25.49,Cash,1.99,Low,Clear,18.08,0,2.1,Bike,2025-01-22 12:54:00,Wednesday,0,0,On-Time
834,1041,56,Regular,Spicy Hub,3.9,Indian,1006.86,17.28,Cash,12.15,Medium,Stormy,118.4,1,3.2,Bike,2025-02-05 17:20:00,Wednesday,0,0,Late
835,3970,37,Premium,Urban Kitchen,4.2,Desserts,811.52,16.7,Card,3.02,Medium,Rainy,23.66,0,0.9,Cycle,2025-03-20 13:59:00,Thursday,0,0,On-Time
836,3991,47,New,Spicy Hub,3.5,Desserts,372.08,29.44,Card,5.48,High,Rainy,45.33,1,2.8,Cycle,2025-02-14 07:29:00,Friday,0,0,Late
837,1476,38,Premium,Food Palace,4.7,Indian,1056.98,16.27,Cash,11.67,Low,Stormy,61.44,1,1.1,Bike,2025-01-02 07:07:00,Thursday,0,0,Late
838,1112,34,New,Food Palace,4.2,Italian,628.16,20.72,UPI,1.1,High,Rainy,23.2,0,2.4,Scooter,2025-01-11 14:48:00,Saturday,1,1,On-Time
839,1760,58,Regular,Urban Kitchen,4.5,Fast Food,394.67,32.53,Cash,9.24,High,Stormy,85.17,1,1.4,Scooter,2025-02-28 03:42:00,Friday,0,0,Late
840,4827,25,Premium,Urban Kitchen,4.7,Desserts,586.41,10.33,UPI,13.14,Medium,Clear,81.16,1,3.5,Cycle,2025-02-01 07:01:00,Saturday,1,0,Late
841,4245,46,New,Food Palace,3.4,Fast Food,808.14,14.35,Cash,14.94,High,Rainy,146.68,1,2.7,Cycle,2025-01-05 21:57:00,Sunday,1,0,Late
842,4081,59,Premium,Food Palace,4.8,Desserts,990.86,18.05,UPI,11.06,Medium,Rainy,121.46,1,3.1,Cycle,2025-03-22 14:30:00,Saturday,1,1,Late
843,1697,33,Regular,Food Palace,3.9,Fast Food,408.11,36.59,Cash,5.7,Medium,Stormy,52.66,1,4.8,Cycle,2025-03-06 19:46:00,Thursday,0,0,Late
844,3331,40,Regular,Spicy Hub,4.1,Indian,285.85,15.03,Cash,2.39,High,Rainy,27.04,0,3.3,Bike,2025-02-17 21:18:00,Monday,0,0,On-Time
845,3176,52,Premium,Urban Kitchen,3.4,Italian,322.79,16.25,Card,13.97,High,Rainy,133.04,1,3.7,Bike,2025-01-04 08:19:00,Saturday,1,0,Late
846,2136,58,Regular,Urban Kitchen,3.2,Fast Food,1183.8,26.66,Cash,5.0,High,Clear,33.97,0,3.1,Scooter,2025-01-01 15:08:00,Wednesday,0,0,On-Time
847,1825,31,Premium,Food Palace,3.3,Desserts,830.43,9.82,Card,11.05,High,Clear,94.53,1,4.0,Bike,2025-03-22 11:52:00,Saturday,1,0,Late
848,2238,26,New,Urban Kitchen,4.8,Chinese,232.56,13.24,UPI,4.48,Medium,Clear,28.98,0,4.9,Scooter,2025-01-16 05:34:00,Thursday,0,0,Cancelled
849,4158,23,Regular,Food Palace,4.4,Desserts,372.69,9.56,UPI,4.94,Medium,Stormy,38.0,0,2.4,Bike,2025-03-07 09:23:00,Friday,0,0,On-Time
850,4608,36,Regular,Spicy Hub,4.8,Indian,1163.89,13.66,Card,5.74,Low,Rainy,41.67,0,0.5,Cycle,2025-01-21 07:49:00,Tuesday,0,0,On-Time
851,4755,27,Premium,Urban Kitchen,3.3,Italian,317.65,31.6,Cash,9.63,Low,Rainy,70.32,1,0.7,Cycle,2025-03-22 01:56:00,Saturday,1,0,Late
852,3927,47,New,Food Palace,3.7,Chinese,958.22,32.44,Cash,6.6,High,Stormy,110.33,1,4.8,Scooter,2025-03-29 16:58:00,Saturday,1,1,Cancelled
853,2122,40,New,Food Palace,4.0,Fast Food,1092.41,36.31,Card,2.22,High,Rainy,29.09,0,4.7,Scooter,2025-02-04 22:42:00,Tuesday,0,0,On-Time
854,2517,58,Premium,Spicy Hub,3.4,Italian,995.38,34.01,Card,5.05,Low,Clear,24.53,0,4.8,Cycle,2025-01-11 10:19:00,Saturday,1,0,On-Time
855,1350,53,Regular,Urban Kitchen,4.1,Indian,754.58,25.81,Cash,1.24,High,Rainy,13.18,0,4.8,Bike,2025-03-18 22:24:00,Tuesday,0,0,On-Time
856,3745,37,New,Food Palace,3.0,Italian,745.2,37.29,Cash,10.32,Low,Stormy,67.68,1,4.2,Scooter,2025-03-02 02:44:00,Sunday,1,0,Cancelled
857,2509,36,Premium,Urban Kitchen,3.9,Chinese,673.92,2.89,Card,10.58,Medium,Clear,64.94,1,2.8,Bike,2025-01-03 00:04:00,Friday,0,0,Late
858,3191,59,Regular,Food Palace,3.3,Italian,830.67,6.9,UPI,13.21,Medium,Stormy,110.69,1,3.3,Bike,2025-03-23 13:32:00,Sunday,1,0,Late
859,1265,53,Premium,Urban Kitchen,4.0,Desserts,226.54,25.07,UPI,4.54,Low,Clear,30.94,0,4.1,Scooter,2025-03-27 07:11:00,Thursday,0,0,On-Time
860,2861,39,Regular,Spicy Hub,4.0,Desserts,627.7,30.14,Card,2.85,High,Rainy,28.19,0,3.0,Cycle,2025-03-13 15:22:00,Thursday,0,0,On-Time
861,1775,51,New,Urban Kitchen,3.8,Italian,1045.95,34.25,UPI,2.39,High,Stormy,29.6,0,0.9,Bike,2025-03-14 00:17:00,Friday,0,0,Cancelled
862,2299,50,Regular,Urban Kitchen,3.3,Desserts,906.0,4.05,Card,9.72,High,Clear,72.91,1,2.1,Cycle,2025-03-06 21:39:00,Thursday,0,0,Late
863,2417,53,Regular,Urban Kitchen,4.3,Fast Food,397.47,28.55,UPI,13.23,Medium,Rainy,125.19,1,1.1,Scooter,2025-01-05 13:32:00,Sunday,1,0,Late
864,2969,48,Regular,Urban Kitchen,3.3,Indian,598.92,6.43,Cash,10.8,High,Clear,59.56,1,3.9,Cycle,2025-03-14 05:23:00,Friday,0,0,Late
865,1658,26,New,Urban Kitchen,4.6,Chinese,1132.97,20.54,Card,14.3,Low,Clear,63.41,1,2.9,Scooter,2025-02-14 11:38:00,Friday,0,0,Late
866,4728,31,New,Spicy Hub,4.0,Chinese,645.5,19.61,Cash,12.85,High,Rainy,140.22,1,4.2,Cycle,2025-03-19 09:39:00,Wednesday,0,1,Late
867,3704,39,Premium,Food Palace,4.0,Chinese,751.41,9.53,UPI,12.12,Low,Stormy,90.89,1,2.7,Bike,2025-02-01 18:55:00,Saturday,1,0,Late
868,2720,55,Regular,Food Palace,3.5,Desserts,1146.75,12.2,Card,3.36,Medium,Clear,19.75,0,2.6,Cycle,2025-02-26 08:00:00,Wednesday,0,0,On-Time
869,4813,56,Regular,Food Palace,3.6,Indian,721.31,22.07,Card,5.99,Medium,Stormy,63.6,1,2.5,Cycle,2025-02-17 06:59:00,Monday,0,0,Cancelled
870,3088,35,Regular,Urban Kitchen,3.5,Desserts,405.64,18.31,UPI,11.63,Low,Clear,66.77,1,1.4,Cycle,2025-03-22 15:11:00,Saturday,1,0,Late
871,2706,45,New,Urban Kitchen,3.8,Chinese,964.66,13.55,Cash,8.89,High,Clear,65.06,1,1.4,Bike,2025-03-04 07:59:00,Tuesday,0,0,Late
872,2878,57,Regular,Food Palace,4.7,Desserts,358.11,34.98,Card,5.94,High,Rainy,51.67,1,3.8,Bike,2025-03-05 22:55:00,Wednesday,0,0,Late
873,1340,57,New,Spicy Hub,3.3,Desserts,337.45,19.72,Card,2.15,Medium,Rainy,26.28,0,1.4,Bike,2025-01-22 05:54:00,Wednesday,0,0,On-Time
874,3926,56,Premium,Food Palace,3.8,Chinese,1119.45,21.79,Cash,4.78,Medium,Clear,34.71,0,3.7,Scooter,2025-03-14 02:57:00,Friday,0,0,On-Time
875,2068,33,New,Spicy Hub,3.5,Indian,855.66,2.08,Card,2.59,High,Rainy,39.31,0,0.5,Bike,2025-01-18 13:30:00,Saturday,1,0,On-Time
876,1785,36,Premium,Food Palace,4.6,Indian,685.21,12.0,Cash,3.12,Low,Rainy,27.04,0,1.8,Scooter,2025-01-26 12:22:00,Sunday,1,0,On-Time
877,3104,39,Regular,Spicy Hub,4.1,Fast Food,231.36,0.72,Cash,2.43,Low,Rainy,23.56,0,2.3,Scooter,2025-02-11 01:51:00,Tuesday,0,0,On-Time
878,2705,35,Premium,Spicy Hub,4.6,Chinese,639.69,14.47,Cash,2.52,High,Stormy,33.46,0,4.4,Scooter,2025-01-21 04:12:00,Tuesday,0,0,On-Time
879,2829,58,New,Spicy Hub,4.0,Chinese,661.74,25.0,UPI,14.25,Low,Rainy,95.96,1,3.1,Cycle,2025-02-01 20:58:00,Saturday,1,0,Late
880,3463,33,Premium,Food Palace,3.1,Desserts,346.71,1.3,UPI,11.41,Medium,Rainy,79.07,1,3.8,Scooter,2025-03-01 07:20:00,Saturday,1,0,Late
881,4752,43,Regular,Food Palace,3.3,Italian,466.23,9.96,Card,6.21,High,Stormy,66.32,1,1.6,Bike,2025-02-12 07:57:00,Wednesday,0,0,Late
882,4635,36,Premium,Urban Kitchen,5.0,Indian,208.72,5.69,Cash,1.74,High,Rainy,19.73,0,3.3,Cycle,2025-03-31 16:31:00,Monday,0,0,On-Time
883,4656,59,Regular,Urban Kitchen,4.0,Desserts,703.36,22.46,Cash,3.39,High,Stormy,37.56,0,1.4,Bike,2025-01-24 04:37:00,Friday,0,0,On-Time
884,1870,36,Regular,Urban Kitchen,3.4,Chinese,272.15,38.8,Cash,1.31,Low,Clear,12.48,0,4.1,Bike,2025-01-01 09:59:00,Wednesday,0,0,On-Time
885,2689,60,New,Urban Kitchen,3.3,Indian,302.91,27.9,Card,10.0,High,Clear,96.21,1,4.0,Bike,2025-02-23 17:21:00,Sunday,1,0,Late
886,3824,24,Premium,Urban Kitchen,3.3,Chinese,405.61,33.69,Card,3.93,Low,Rainy,34.03,0,0.8,Scooter,2025-03-08 22:52:00,Saturday,1,0,On-Time
887,1617,42,Premium,Food Palace,4.8,Chinese,832.77,3.62,Cash,14.27,Medium,Clear,69.93,1,1.7,Scooter,2025-01-22 03:26:00,Wednesday,0,0,Late
888,1446,29,New,Urban Kitchen,3.1,Chinese,671.34,4.93,Card,6.61,High,Rainy,67.61,1,2.1,Scooter,2025-02-21 04:45:00,Friday,0,0,Late
889,3636,41,New,Food Palace,3.3,Fast Food,534.88,14.93,UPI,3.12,Medium,Clear,22.48,0,4.1,Scooter,2025-01-20 11:43:00,Monday,0,0,On-Time
890,2973,51,Regular,Urban Kitchen,3.7,Fast Food,261.1,25.13,UPI,2.7,High,Rainy,35.77,0,4.9,Cycle,2025-02-16 11:45:00,Sunday,1,0,On-Time
891,4784,54,Premium,Urban Kitchen,4.2,Indian,1106.91,22.16,Cash,3.44,High,Rainy,45.94,1,2.2,Scooter,2025-01-19 12:23:00,Sunday,1,0,Late
892,1823,21,Regular,Food Palace,4.3,Fast Food,1060.16,35.76,Cash,13.88,Medium,Stormy,117.65,1,0.9,Bike,2025-02-04 09:22:00,Tuesday,0,0,Late
893,1502,47,Regular,Food Palace,4.5,Italian,787.05,6.67,UPI,12.16,Low,Rainy,67.5,1,3.7,Scooter,2025-01-05 07:32:00,Sunday,1,0,Late
894,4962,18,Regular,Urban Kitchen,3.3,Italian,504.35,0.72,Cash,6.6,High,Stormy,75.47,1,3.0,Scooter,2025-01-13 23:22:00,Monday,0,0,Late
895,2542,31,New,Spicy Hub,4.7,Chinese,376.24,4.82,UPI,12.92,Medium,Clear,85.95,1,1.2,Cycle,2025-03-12 16:10:00,Wednesday,0,0,Late
896,2430,24,Premium,Food Palace,4.0,Desserts,1180.49,3.9,UPI,5.24,Medium,Clear,32.91,0,3.4,Cycle,2025-01-28 10:25:00,Tuesday,0,0,On-Time
897,4520,18,New,Spicy Hub,3.1,Fast Food,726.88,23.63,Card,10.14,Medium,Clear,54.59,1,1.7,Bike,2025-03-07 00:02:00,Friday,0,0,Late
898,4233,27,Regular,Urban Kitchen,3.4,Italian,1018.21,22.51,Cash,11.67,Low,Stormy,84.36,1,3.7,Scooter,2025-03-23 03:25:00,Sunday,1,0,Late
899,1013,58,Premium,Spicy Hub,4.7,Chinese,603.72,38.66,Card,7.33,High,Clear,51.31,1,1.1,Scooter,2025-02-25 03:36:00,Tuesday,0,0,Late
900,3406,54,Regular,Spicy Hub,3.6,Fast Food,1061.5,35.25,Cash,5.9,High,Stormy,69.56,1,0.9,Scooter,2025-01-08 18:11:00,Wednesday,0,0,Late
901,4972,51,Regular,Food Palace,4.6,Indian,614.79,19.41,Card,11.89,Medium,Clear,62.33,1,2.2,Bike,2025-03-14 19:05:00,Friday,0,0,Late
902,4212,20,Regular,Food Palace,3.7,Chinese,702.24,32.35,UPI,6.06,Medium,Clear,50.55,1,2.9,Cycle,2025-03-28 07:18:00,Friday,0,1,Late
903,2200,25,New,Urban Kitchen,3.6,Fast Food,1130.08,28.94,Card,9.08,Low,Clear,35.86,0,3.4,Bike,2025-01-15 06:52:00,Wednesday,0,0,Cancelled
904,2256,44,Premium,Spicy Hub,4.0,Indian,723.04,14.38,Cash,2.14,Low,Rainy,20.68,0,1.4,Cycle,2025-03-28 05:56:00,Friday,0,0,On-Time
905,1278,44,Regular,Urban Kitchen,3.9,Italian,205.35,1.5,Card,11.04,Low,Clear,59.44,1,2.9,Bike,2025-01-18 23:30:00,Saturday,1,0,Late
906,3942,53,Premium,Spicy Hub,4.5,Indian,326.65,7.6,UPI,7.45,Low,Rainy,55.61,1,1.8,Bike,2025-01-06 20:18:00,Monday,0,1,Late
907,1642,18,Regular,Food Palace,4.3,Italian,1015.74,16.71,UPI,2.02,Low,Rainy,23.61,0,1.7,Scooter,2025-03-08 13:58:00,Saturday,1,0,On-Time
908,4865,50,Premium,Urban Kitchen,4.4,Fast Food,157.73,20.73,UPI,1.53,High,Stormy,27.62,0,3.1,Cycle,2025-01-02 20:01:00,Thursday,0,0,On-Time
909,1607,22,Regular,Food Palace,4.1,Chinese,631.12,37.8,Cash,10.43,Low,Clear,55.41,1,0.8,Scooter,2025-01-25 13:50:00,Saturday,1,0,Late
910,3857,38,New,Urban Kitchen,3.9,Italian,628.24,23.29,UPI,5.99,Low,Stormy,55.24,1,1.2,Cycle,2025-03-16 01:11:00,Sunday,1,0,Late
911,1759,48,New,Food Palace,4.3,Indian,505.29,37.42,Card,13.77,Low,Stormy,76.54,1,1.4,Scooter,2025-03-31 23:04:00,Monday,0,0,Late
912,1068,36,Regular,Urban Kitchen,4.7,Desserts,1166.26,35.59,Card,9.41,Medium,Stormy,72.48,1,2.9,Scooter,2025-01-19 20:16:00,Sunday,1,0,Cancelled
913,4136,23,Premium,Food Palace,3.9,Italian,809.93,22.29,Card,11.4,Medium,Stormy,95.84,1,1.8,Bike,2025-01-16 09:47:00,Thursday,0,0,Cancelled
914,3333,59,Regular,Spicy Hub,3.8,Desserts,937.67,27.74,UPI,14.87,Medium,Clear,126.45,1,1.8,Bike,2025-03-22 00:50:00,Saturday,1,1,Late
915,1229,24,Premium,Food Palace,3.9,Indian,1049.8,27.37,Card,13.35,High,Clear,100.35,1,1.4,Scooter,2025-01-21 02:27:00,Tuesday,0,0,Late
916,1118,53,Regular,Spicy Hub,4.8,Fast Food,495.53,12.58,Card,8.17,Low,Rainy,39.64,0,4.7,Cycle,2025-03-12 23:16:00,Wednesday,0,0,On-Time
917,4277,52,Premium,Food Palace,4.7,Chinese,565.86,7.97,UPI,6.95,Medium,Clear,49.1,1,2.2,Cycle,2025-02-13 04:11:00,Thursday,0,0,Cancelled
918,3987,41,New,Food Palace,4.0,Fast Food,1187.79,18.61,Card,1.82,High,Rainy,19.53,0,1.7,Scooter,2025-01-20 23:05:00,Monday,0,0,On-Time
919,1491,24,Regular,Spicy Hub,4.9,Fast Food,955.19,10.73,UPI,9.27,Medium,Rainy,80.02,1,3.7,Scooter,2025-03-07 22:28:00,Friday,0,0,Late
920,2895,30,Premium,Urban Kitchen,4.0,Desserts,963.39,22.49,Cash,8.74,Medium,Clear,48.58,1,1.0,Bike,2025-03-15 09:00:00,Saturday,1,0,Late
921,2245,51,Premium,Food Palace,3.5,Desserts,172.09,28.91,UPI,1.45,Medium,Clear,16.94,0,3.2,Cycle,2025-02-10 10:48:00,Monday,0,0,On-Time
922,2600,18,Premium,Food Palace,4.0,Desserts,216.78,22.07,Cash,12.78,High,Clear,80.61,1,5.0,Cycle,2025-03-14 21:39:00,Friday,0,0,Late
923,1792,21,Premium,Food Palace,4.8,Indian,350.8,24.62,Card,6.68,Low,Rainy,38.41,0,0.7,Cycle,2025-03-07 05:57:00,Friday,0,0,On-Time
924,1891,20,Premium,Food Palace,4.4,Desserts,1146.23,10.72,UPI,12.36,Low,Rainy,97.05,1,0.7,Scooter,2025-02-27 22:27:00,Thursday,0,1,Late
925,1228,21,Regular,Food Palace,4.9,Chinese,954.67,26.32,UPI,12.53,Low,Clear,70.44,1,3.4,Cycle,2025-01-01 03:13:00,Wednesday,0,0,Late
926,1335,32,Premium,Spicy Hub,4.8,Desserts,692.99,4.68,UPI,8.39,Low,Clear,42.52,0,1.1,Cycle,2025-03-24 08:57:00,Monday,0,0,On-Time
927,1144,20,Premium,Spicy Hub,4.2,Fast Food,160.55,7.79,UPI,7.88,Medium,Rainy,53.43,1,4.8,Scooter,2025-01-27 13:04:00,Monday,0,0,Late
928,1148,24,New,Spicy Hub,4.4,Fast Food,783.98,11.96,Cash,6.75,Low,Rainy,48.93,1,1.5,Scooter,2025-02-18 20:21:00,Tuesday,0,0,Late
929,3787,34,Premium,Urban Kitchen,3.7,Italian,177.13,8.87,Cash,11.93,Medium,Rainy,66.18,1,1.4,Cycle,2025-02-06 20:01:00,Thursday,0,0,Late
930,4751,33,New,Food Palace,3.0,Chinese,239.0,32.31,Cash,11.8,Low,Clear,86.21,1,4.6,Scooter,2025-03-24 19:24:00,Monday,0,1,Late
931,1626,60,New,Urban Kitchen,3.1,Fast Food,971.99,33.82,Card,12.19,Medium,Clear,59.92,1,2.8,Cycle,2025-02-28 16:12:00,Friday,0,0,Late
932,4897,45,Premium,Spicy Hub,4.5,Fast Food,1179.8,6.23,UPI,4.16,High,Rainy,43.13,0,1.5,Cycle,2025-03-14 16:06:00,Friday,0,0,Cancelled
